Marital_status,Previous_qualification,Displaced,Debtor,tuition_paid,Gender,has_scholarship,enrollment_age,course_sem1_enrolled,course_sem1_evaluated,course_sem1_passed,course_sem1_grade,course_sem2_enrolled,course_sem2_evaluated,course_sem2_passed,course_sem2_grade,Target
1,0,0,0,1,1,0,19,5,5,4,12.5,5,5,4,14.25,0
1,0,1,1,0,1,0,26,6,8,0,0.0,6,10,0,0.0,1
1,0,0,0,1,1,0,34,5,5,5,13.8,5,6,5,13.833333333333334,0
1,0,1,0,0,1,0,18,5,6,0,0.0,5,5,0,0.0,1
1,0,0,0,0,1,0,18,0,0,0,0.0,0,0,0,0.0,1
1,0,1,0,1,1,1,18,5,9,4,12.25,5,9,3,12.333333333333334,1
1,3,0,0,1,1,0,20,6,12,3,11.5,6,12,3,13.666666666666666,1
1,3,0,0,1,1,0,25,7,9,6,12.571428571428571,9,9,9,12.555555555555555,0
1,0,0,0,1,1,0,18,6,9,6,12.0,6,10,5,12.166666666666666,1
1,0,1,0,1,1,0,20,0,0,0,0.0,0,0,0,0.0,1
1,0,1,0,1,1,1,20,7,9,6,12.0,6,6,6,11.166666666666666,0
1,0,1,0,1,1,1,19,5,5,0,0.0,5,5,0,0.0,1
1,0,1,0,0,1,0,20,5,5,0,0.0,5,0,0,0.0,1
1,0,0,0,1,1,0,24,6,15,4,10.5,6,16,4,12.5,1
1,3,1,0,1,1,0,20,6,8,5,12.857142857142858,6,11,6,12.3,0
1,0,0,0,1,1,0,23,5,7,2,13.0,5,11,1,10.0,1
1,0,1,0,1,1,0,20,5,6,3,11.0,5,6,0,0.0,1
1,0,0,0,1,1,1,18,6,6,6,15.5,6,6,6,14.166666666666666,0
1,0,1,0,1,1,0,18,6,8,6,12.333333333333334,6,6,6,13.666666666666666,0
1,0,0,0,1,1,1,18,6,7,6,11.333333333333334,6,8,6,12.285714285714286,0
1,0,1,0,1,1,0,19,6,12,0,0.0,6,0,0,0.0,1
1,0,0,0,1,1,0,19,5,11,4,12.0,5,9,5,12.6,0
1,0,1,1,1,1,0,33,5,11,2,12.5,5,9,2,11.5,1
1,0,1,0,1,1,0,21,12,12,12,13.666666666666666,11,16,11,13.0,0
2,0,0,1,0,1,0,25,6,17,2,14.5,6,13,0,0.0,1
1,0,1,0,1,1,1,20,6,10,4,13.2,6,8,0,0.0,1
1,0,1,0,1,1,1,21,6,8,6,15.166666666666666,6,7,6,14.428571428571429,0
1,0,0,0,1,0,1,19,6,8,6,11.166666666666666,6,7,4,13.4,0
1,3,0,0,1,0,1,26,7,8,6,10.983333333333334,7,8,6,10.983333333333334,0
1,0,1,0,1,0,1,19,6,8,4,10.75,6,11,5,11.5,0
2,0,0,0,1,1,0,29,6,9,6,16.11111111111111,6,7,6,13.5,0
1,0,0,0,1,1,0,20,6,8,6,11.5,6,8,6,11.0,0
1,3,1,0,1,1,0,20,6,15,4,10.75,6,12,2,10.5,1
1,3,1,0,1,1,1,24,6,10,4,11.6,6,8,5,13.0,0
1,0,1,0,1,1,0,20,7,8,7,13.585714285714284,8,8,8,14.6875,0
1,0,1,0,1,1,0,19,6,8,6,13.857142857142858,6,8,5,13.0,0
1,3,1,0,1,1,1,20,6,9,6,13.444444444444445,6,9,5,12.6,0
1,0,0,0,1,1,0,18,6,6,6,14.0,6,7,6,13.857142857142858,0
1,0,1,1,1,1,0,20,6,10,1,12.0,6,0,0,0.0,1
2,0,1,0,1,1,0,33,5,5,5,14.2,5,6,5,13.833333333333334,0
1,0,1,0,0,0,0,19,6,12,3,11.0,6,12,3,12.0,1
1,0,1,0,1,1,0,19,0,0,0,0.0,0,0,0,0.0,0
1,0,0,0,1,0,0,39,7,0,0,0.0,8,0,0,0.0,1
1,0,1,0,0,1,0,22,1,1,0,0.0,6,0,0,0.0,1
1,0,1,0,1,1,1,19,0,0,0,0.0,0,0,0,0.0,0
1,0,1,0,1,0,0,19,6,6,6,13.5,6,6,6,14.333333333333334,0
1,0,1,0,1,0,0,19,7,0,0,0.0,8,0,0,0.0,1
1,1,1,0,0,0,0,39,7,0,0,0.0,8,0,0,0.0,1
1,0,1,0,1,1,0,19,12,12,12,13.583333333333334,11,12,11,13.583333333333334,0
1,2,1,1,0,1,0,24,5,5,0,0.0,5,5,0,0.0,1
1,0,1,0,1,1,0,27,5,9,1,10.0,5,5,0,0.0,1
2,0,0,0,1,1,0,29,5,5,5,15.2,5,5,5,15.2,0
1,0,1,0,1,1,0,20,6,12,4,12.8,6,17,0,0.0,1
1,0,0,0,1,1,0,21,5,7,5,11.166666666666666,5,5,4,11.0,1
1,0,0,0,1,1,0,19,8,9,7,12.828571428571427,8,9,7,12.828571428571427,0
1,0,0,1,0,1,0,19,6,6,6,12.5,6,10,4,12.6,1
1,0,0,0,1,1,1,28,5,12,3,10.0,5,10,3,12.4,0
1,0,1,0,0,0,0,21,6,6,6,11.5,6,10,4,13.25,0
1,0,1,1,0,0,0,23,8,11,7,11.328571428571427,8,11,7,11.328571428571427,1
1,0,1,0,1,0,0,18,7,7,6,13.033333333333331,7,7,6,13.033333333333331,0
1,0,1,0,1,0,0,18,5,7,5,14.4,5,5,5,13.6,0
1,0,1,0,1,0,0,27,7,14,0,0.0,7,14,0,0.0,1
1,0,1,0,1,0,1,18,6,6,6,12.666666666666666,6,6,6,12.0,0
1,0,1,1,0,0,0,20,6,14,2,12.0,6,14,3,11.666666666666666,1
2,0,0,0,0,0,0,32,5,6,0,0.0,5,5,0,0.0,1
1,0,1,0,1,0,0,19,5,5,3,11.666666666666666,5,10,4,10.8,1
2,2,0,0,1,0,0,41,6,0,0,0.0,6,0,0,0.0,1
1,0,0,0,1,1,0,35,7,8,0,0.0,6,9,0,0.0,1
1,0,1,0,1,0,0,27,6,11,4,12.25,6,16,3,12.0,1
1,0,1,0,1,0,0,19,6,10,4,12.0,6,6,6,12.5,0
2,1,0,0,0,0,0,39,5,5,0,0.0,5,5,0,0.0,1
2,0,0,0,0,0,0,37,5,5,0,0.0,5,10,0,0.0,1
1,0,1,0,1,0,0,18,5,10,5,14.333333333333334,5,8,5,13.0,0
1,0,0,0,1,0,1,30,7,7,6,14.666666666666666,6,7,6,14.333333333333334,0
1,0,1,0,1,0,0,21,7,7,7,12.835714285714284,8,8,8,14.23125,0
1,0,1,0,1,1,0,20,5,5,0,0.0,5,0,0,0.0,1
1,0,1,0,1,1,0,19,0,0,0,0.0,0,0,0,0.0,1
1,0,1,0,1,1,0,18,8,8,8,13.24875,8,8,8,13.24875,0
1,0,1,0,1,0,1,22,5,6,3,14.0,5,8,5,12.4,0
1,0,1,0,1,0,1,18,7,8,7,14.85,8,9,8,15.61111111111111,0
1,0,1,0,1,1,0,21,5,9,4,10.75,5,6,5,11.4,0
1,0,0,0,1,0,0,37,6,0,0,0.0,6,0,0,0.0,1
1,3,0,1,0,1,0,38,6,8,0,0.0,6,10,0,0.0,1
1,0,1,0,1,0,0,22,0,0,0,0.0,0,0,0,0.0,0
2,3,0,0,1,0,0,46,6,10,5,11.4,6,9,4,13.75,1
1,0,1,1,0,0,0,18,5,7,3,13.0,5,8,3,12.0,1
1,0,1,0,1,1,1,21,6,6,6,13.5,6,6,6,14.166666666666666,0
1,0,0,0,1,0,0,34,5,9,0,0.0,5,10,1,11.0,1
1,0,1,0,1,0,1,21,6,9,5,12.0,6,8,5,11.2,1
1,0,1,0,1,0,1,18,6,8,5,13.0,6,7,6,13.0,0
1,0,1,0,1,1,0,20,0,0,0,0.0,0,0,0,0.0,0
1,0,1,0,1,1,0,19,6,13,2,10.5,6,11,1,12.0,1
1,0,1,0,1,1,0,22,6,7,6,12.666666666666666,6,6,6,12.166666666666666,0
1,3,0,0,1,1,0,23,6,6,1,11.0,6,8,0,0.0,1
1,0,1,0,1,1,0,19,0,0,0,0.0,0,0,0,0.0,1
1,0,1,1,0,1,1,19,0,0,0,0.0,0,0,0,0.0,1
1,0,0,0,1,1,1,18,6,7,6,15.571428571428571,6,7,6,16.142857142857142,0
1,0,1,0,1,1,0,18,6,10,4,12.0,6,7,5,11.8,1
1,0,0,1,1,1,0,19,6,6,4,11.25,6,6,3,11.333333333333334,1
1,0,1,0,1,1,0,18,0,0,0,0.0,0,0,0,0.0,0
1,3,1,0,1,1,0,19,6,8,6,12.142857142857142,6,11,5,13.6,0
1,3,0,1,0,1,0,27,6,11,2,11.5,6,7,0,0.0,1
1,0,1,0,1,1,0,20,6,10,4,13.0,6,6,6,13.0,0
1,0,1,0,1,1,0,18,6,7,6,12.833333333333334,6,7,6,12.571428571428571,0
1,0,1,0,1,1,0,18,5,10,3,10.666666666666666,5,11,2,12.5,1
1,0,1,0,1,0,0,18,7,11,6,11.983333333333334,8,12,8,12.28125,0
2,0,0,0,1,0,1,36,6,6,6,11.833333333333334,6,6,6,11.5,0
1,0,0,0,1,0,0,19,5,9,4,13.75,5,8,4,14.5,0
1,0,1,0,1,0,0,24,6,8,5,11.4,6,8,5,11.8,1
1,0,1,0,1,0,1,19,6,8,6,13.166666666666666,6,6,6,13.0,1
1,0,1,0,1,0,1,20,7,10,6,12.833333333333334,8,8,5,11.8,0
1,0,1,0,1,0,0,19,6,8,6,14.125,6,10,5,14.5,0
1,0,1,0,1,0,0,21,5,10,3,11.666666666666666,5,5,5,13.0,0
1,0,1,0,1,0,1,18,6,7,6,15.714285714285714,6,17,5,12.77777777777778,0
1,3,1,0,1,1,0,32,6,9,4,12.5,7,7,4,11.0,1
1,0,1,0,0,1,0,20,5,6,3,12.0,5,5,4,12.75,1
1,0,0,1,1,1,0,24,5,11,0,0.0,5,5,0,0.0,1
2,3,0,1,0,1,0,42,4,5,0,0.0,4,4,0,0.0,1
1,0,0,0,1,1,1,18,6,7,6,12.285714285714286,6,7,6,13.333333333333334,0
2,0,1,0,1,1,0,37,5,12,3,12.0,5,8,4,13.0,0
1,0,0,0,1,1,1,21,7,9,6,13.342857142857143,8,10,7,11.65,0
1,1,0,1,1,1,0,26,5,5,0,0.0,5,5,0,0.0,1
1,0,1,0,1,1,0,20,12,12,11,14.272727272727272,12,12,11,14.818181818181818,0
1,0,1,0,1,0,1,19,7,9,7,12.1375,8,9,8,12.91111111111111,0
1,0,1,0,1,0,0,18,6,7,6,14.166666666666666,6,7,6,14.857142857142858,0
1,0,1,0,1,0,0,18,7,7,7,13.528571428571428,8,9,8,14.655555555555557,0
1,0,0,0,1,0,0,20,6,8,5,12.0,6,8,6,11.0,0
1,0,1,0,1,0,0,20,5,5,5,11.4,6,11,1,11.0,1
1,0,1,0,1,0,0,21,0,0,0,0.0,0,0,0,0.0,1
1,0,1,0,1,0,0,22,12,12,12,12.916666666666666,11,16,11,14.5,0
1,0,0,0,1,0,1,18,7,8,7,13.6375,8,8,8,14.3875,0
1,0,1,0,1,0,0,18,7,10,7,12.9,8,15,7,12.142857142857142,1
1,0,1,0,1,0,1,19,8,8,7,14.36,8,8,7,14.36,0
1,0,1,0,1,0,0,18,8,8,7,14.7,8,8,7,14.7,0
1,0,1,0,1,0,1,20,7,7,7,13.0,8,8,8,15.0625,0
1,0,1,0,1,0,0,20,6,6,6,13.5,6,6,0,0.0,1
1,0,1,0,1,0,0,20,5,11,5,12.333333333333334,5,7,5,12.6,0
1,0,0,0,1,0,0,19,5,6,5,13.4,5,6,5,13.0,0
1,0,1,0,1,0,1,20,0,0,0,0.0,0,0,0,0.0,0
1,0,1,0,1,0,0,18,6,7,6,16.571428571428573,6,6,6,15.666666666666666,0
1,0,0,0,1,0,0,18,7,10,7,15.145,8,8,8,15.7425,0
1,0,0,0,1,0,1,18,7,7,7,13.44285714285714,8,8,8,15.075,0
1,0,0,0,1,0,0,20,5,8,5,14.166666666666666,5,6,4,11.75,0
1,0,0,0,1,0,1,20,6,9,6,11.333333333333334,6,6,6,12.333333333333334,0
1,0,1,0,1,0,0,18,8,8,8,13.76125,8,8,8,13.76125,0
1,3,0,1,0,0,0,22,7,9,5,11.6,9,9,5,10.0,1
1,0,0,1,1,0,1,22,6,7,4,12.75,6,8,5,13.0,0
1,0,0,0,1,0,0,19,6,13,6,15.307692307692308,6,9,6,14.0,0
1,3,1,0,0,0,0,21,6,12,5,13.285714285714286,6,10,4,12.0,1
1,0,1,0,1,0,0,18,7,7,6,12.766666666666666,7,7,6,12.766666666666666,0
1,0,0,0,0,0,0,18,5,5,5,10.4,6,13,0,0.0,1
1,0,1,0,1,1,0,19,7,0,0,0.0,7,0,0,0.0,1
1,0,0,0,1,1,0,23,5,6,4,14.25,5,6,5,13.4,0
1,0,0,0,1,1,0,28,7,11,3,11.916666666666666,7,17,0,0.0,1
1,0,1,1,1,1,0,20,5,5,4,12.0,5,6,5,11.6,1
1,0,1,0,1,1,0,21,5,7,3,11.0,5,5,4,12.75,1
1,0,1,0,1,1,0,18,6,6,6,14.166666666666666,6,8,5,13.0,0
1,0,1,0,1,1,0,22,6,6,6,14.666666666666666,6,6,6,15.0,0
1,0,1,0,1,1,0,21,5,11,0,0.0,5,10,5,12.285714285714286,0
1,0,0,1,0,1,0,38,7,8,3,12.666666666666666,5,5,0,0.0,1
1,0,1,0,1,1,0,19,0,0,0,0.0,0,0,0,0.0,1
1,0,0,0,1,1,0,24,5,0,0,0.0,5,0,0,0.0,1
1,0,1,0,0,1,0,19,6,0,0,0.0,6,0,0,0.0,1
1,0,1,0,1,1,1,19,7,7,7,13.7,8,9,8,14.022222222222222,0
1,0,0,0,1,1,0,31,5,0,0,0.0,5,0,0,0.0,1
1,0,1,0,1,1,1,19,6,6,6,13.333333333333334,6,7,6,13.285714285714286,0
1,0,1,0,1,1,0,22,6,7,5,11.4,6,6,6,12.166666666666666,0
1,0,0,0,1,1,0,25,5,5,0,0.0,5,5,0,0.0,1
1,0,1,0,1,1,0,18,7,7,7,16.142857142857142,8,9,0,0.0,1
1,0,0,0,1,1,1,18,8,8,8,15.63375,8,8,8,15.63375,0
1,0,1,0,1,1,0,18,6,6,6,13.666666666666666,6,6,6,14.5,0
1,0,1,0,1,1,0,18,6,8,6,12.5,6,7,6,11.5,0
1,0,0,0,1,1,1,25,6,8,6,12.285714285714286,6,6,6,13.0,0
1,0,0,0,1,1,0,18,0,0,0,0.0,0,0,0,0.0,1
1,3,0,0,1,1,0,25,7,14,4,12.95,7,11,4,13.125,1
1,0,1,0,1,0,0,19,7,7,6,12.45,7,7,6,12.45,0
1,0,1,0,1,0,1,20,8,8,8,13.38125,8,8,8,13.38125,0
1,0,1,0,0,0,0,33,7,10,5,12.16,6,7,5,11.34,1
1,0,1,0,1,0,1,18,6,8,6,12.75,6,10,6,12.166666666666666,0
1,0,1,0,1,0,0,19,8,8,8,13.3425,8,8,8,13.3425,0
1,0,1,0,1,0,1,20,7,10,7,14.175,8,14,6,13.03125,0
1,0,0,0,1,1,0,24,5,9,0,0.0,5,8,2,14.5,1
1,3,0,0,1,1,0,24,5,7,0,0.0,5,7,0,0.0,1
1,0,1,0,1,1,0,18,5,6,5,12.0,5,8,5,12.142857142857142,0
1,0,1,0,1,0,1,18,6,8,6,10.571428571428571,6,9,5,11.4,0
1,0,1,0,1,0,1,18,6,9,6,11.166666666666666,6,11,5,12.4,0
2,0,1,0,1,0,0,38,5,11,3,11.333333333333334,5,9,4,12.0,1
1,0,1,0,0,0,0,18,6,0,0,0.0,6,0,0,0.0,1
1,0,0,0,1,1,0,20,5,7,5,11.6,5,5,5,12.8,0
1,0,1,0,0,1,0,20,5,7,4,13.0,5,11,3,12.0,1
2,0,0,1,1,1,0,40,5,11,3,10.666666666666666,5,5,2,12.5,1
1,0,0,0,0,1,0,21,5,7,2,11.0,5,9,3,11.428571428571429,1
1,3,0,0,1,1,0,21,7,10,6,13.428571428571429,9,9,8,13.125,0
1,0,0,0,1,1,0,27,6,6,6,14.166666666666666,6,7,6,13.833333333333334,0
2,3,0,0,0,1,0,38,6,6,0,0.0,6,8,0,0.0,1
1,0,0,0,1,1,0,18,6,11,5,13.6,6,13,3,12.666666666666666,1
1,0,1,0,1,1,0,18,6,8,6,13.714285714285714,6,7,5,13.333333333333334,1
1,0,0,1,0,1,0,19,6,10,3,11.666666666666666,6,11,2,10.0,1
1,0,0,1,0,1,0,44,6,9,1,14.0,6,6,0,0.0,1
1,3,1,0,1,1,0,26,6,20,4,12.5,6,16,3,10.0,1
1,0,0,1,0,1,0,24,6,11,5,11.833333333333334,6,11,4,11.5,1
1,0,1,0,0,1,0,27,6,6,0,0.0,6,8,0,0.0,1
1,0,0,1,0,1,0,27,6,0,0,0.0,6,0,0,0.0,1
1,0,1,0,1,1,1,19,0,0,0,0.0,0,0,0,0.0,0
1,0,1,1,0,1,0,20,5,5,0,0.0,5,5,0,0.0,1
1,3,1,0,0,0,0,22,6,10,3,12.666666666666666,6,7,0,0.0,1
1,0,1,0,1,0,0,19,6,7,6,14.428571428571429,6,8,6,15.0,0
1,0,1,0,1,0,1,18,7,7,7,13.117142857142856,8,9,7,12.6,0
1,0,1,0,1,0,1,18,0,0,0,0.0,0,0,0,0.0,1
1,0,0,0,1,1,0,36,6,7,6,15.285714285714286,6,6,6,16.5,0
1,0,0,1,1,1,0,19,5,12,3,10.5,5,8,4,11.25,0
1,0,1,0,1,0,0,26,5,6,0,0.0,5,0,0,0.0,1
1,0,0,1,0,0,0,29,9,9,3,14.333333333333334,7,8,1,14.0,1
1,0,0,0,1,1,0,27,7,0,0,0.0,8,0,0,0.0,1
1,0,1,0,1,0,1,19,6,7,6,13.5,6,7,6,14.428571428571429,0
1,0,0,0,0,1,0,20,4,4,0,0.0,4,8,0,0.0,1
2,0,0,0,1,1,0,33,9,11,9,12.8,7,9,7,11.428571428571429,0
2,0,0,1,1,1,0,35,5,6,5,10.8,5,7,5,12.0,1
1,0,1,0,1,1,0,23,5,8,4,11.4,5,7,4,11.0,0
1,0,1,0,1,1,0,19,7,7,7,13.725714285714286,8,8,8,14.5,0
1,0,1,0,1,1,1,21,6,6,6,13.5,6,6,6,11.166666666666666,0
1,0,0,0,1,1,0,27,8,8,7,15.57,8,8,7,15.57,1
1,0,0,0,1,1,0,28,7,7,7,14.114285714285714,8,9,8,15.91111111111111,1
2,3,0,0,1,1,0,42,6,0,0,0.0,6,0,0,0.0,1
1,0,0,0,1,1,0,27,5,6,4,13.5,5,6,4,13.75,0
1,0,1,0,1,1,1,18,6,7,6,12.142857142857142,6,8,6,11.333333333333334,0
2,0,0,0,1,1,0,26,8,8,7,13.075714285714286,8,8,7,13.075714285714286,0
1,0,0,0,1,1,0,18,5,0,0,0.0,5,0,0,0.0,1
1,0,0,1,1,1,0,29,5,9,3,11.0,5,11,2,13.5,1
1,0,1,0,1,1,0,22,6,16,0,0.0,6,7,0,0.0,1
1,0,1,0,1,0,1,19,8,8,7,13.512857142857142,8,8,7,13.512857142857142,0
1,0,1,0,1,0,1,18,6,7,6,12.833333333333334,6,6,6,12.166666666666666,0
1,0,1,0,1,0,1,18,5,8,3,15.0,5,9,3,11.666666666666666,1
1,3,0,1,0,0,0,40,6,12,5,12.8,6,16,3,13.333333333333334,1
1,0,1,1,0,0,0,20,6,14,3,12.333333333333334,6,16,0,0.0,1
1,0,1,0,1,1,0,18,8,15,5,12.288,8,15,5,12.288,1
1,0,0,0,1,1,1,18,5,9,4,11.5,5,5,5,12.8,0
1,0,1,0,1,1,0,22,6,6,6,11.833333333333334,6,11,4,11.142857142857142,1
1,3,0,1,0,1,0,38,5,5,0,0.0,5,5,0,0.0,1
1,0,0,0,1,1,0,33,5,5,0,0.0,5,5,0,0.0,1
1,0,0,0,1,1,0,18,6,0,0,0.0,6,0,0,0.0,1
1,0,1,0,1,1,0,27,6,6,6,12.333333333333334,5,5,5,13.0,0
1,0,0,0,1,1,0,26,6,7,6,12.428571428571429,6,6,6,12.833333333333334,0
2,0,0,0,1,1,0,44,7,11,5,12.1,7,10,5,12.6,1
1,0,1,0,1,1,0,19,5,10,5,12.0,5,9,5,11.5,0
1,0,1,0,1,1,0,20,6,6,0,0.0,6,6,0,0.0,1
1,0,1,0,1,0,0,25,6,6,6,13.5,6,6,6,12.5,0
1,0,1,1,0,0,0,19,6,6,0,0.0,6,0,0,0.0,1
1,0,1,0,1,0,0,18,7,7,7,13.884285714285712,8,9,8,14.75,1
1,0,0,0,1,0,0,20,6,6,6,14.5,6,6,6,12.666666666666666,0
1,0,0,0,1,0,0,18,6,7,6,14.714285714285714,6,7,6,14.166666666666666,0
1,0,0,0,1,0,1,18,6,7,6,13.285714285714286,6,6,6,14.333333333333334,0
1,0,0,1,1,0,0,18,6,10,5,13.0,6,10,4,11.5,1
1,0,0,0,1,0,1,18,6,9,6,11.5,6,11,5,14.0,0
1,0,1,0,0,0,1,19,5,7,3,10.666666666666666,5,10,3,12.285714285714286,1
1,0,0,0,1,0,1,19,7,11,6,13.8875,8,9,8,14.864444444444445,0
1,0,1,0,1,0,0,19,8,8,8,13.427499999999998,8,8,8,13.427499999999998,0
1,0,1,0,1,0,0,24,6,6,6,15.166666666666666,6,6,2,15.5,0
1,0,1,0,1,0,0,18,6,12,0,0.0,6,0,0,0.0,1
1,0,0,0,1,1,1,18,5,5,5,11.8,5,8,3,11.0,0
1,0,1,0,1,1,0,19,6,8,4,11.6,6,14,2,13.0,1
1,0,0,0,1,1,0,19,6,10,6,13.666666666666666,6,10,4,12.25,1
2,0,1,0,1,1,0,41,5,9,4,10.75,5,7,2,10.0,1
1,0,0,0,1,1,0,19,7,10,6,13.492857142857144,8,9,8,12.68888888888889,0
1,0,1,0,0,1,0,23,7,0,0,0.0,8,0,0,0.0,1
1,0,0,0,1,1,0,18,5,12,5,13.285714285714286,5,16,5,14.8,1
1,3,1,0,1,1,0,20,6,7,6,14.0,6,7,6,14.666666666666666,0
1,0,0,1,0,1,0,35,5,7,2,11.5,5,8,2,10.5,1
1,0,1,1,0,0,1,19,6,6,6,11.833333333333334,6,8,6,12.875,0
1,0,1,1,0,1,0,22,6,10,5,11.5,6,8,5,12.4,0
1,0,0,0,1,1,0,20,6,6,6,14.166666666666666,6,8,6,12.333333333333334,0
2,0,0,1,1,1,0,30,5,5,0,0.0,5,5,0,0.0,1
1,0,1,0,0,1,0,20,6,14,2,10.5,6,16,0,0.0,1
1,0,1,0,1,1,0,18,6,6,6,11.833333333333334,6,6,6,13.166666666666666,0
1,0,0,0,1,1,1,26,5,9,0,0.0,5,6,0,0.0,1
1,0,0,0,1,1,0,26,5,5,5,12.4,5,5,5,12.4,0
1,0,0,0,0,1,0,26,5,5,2,10.5,5,9,0,0.0,1
1,0,0,1,0,1,0,31,5,9,0,0.0,5,6,0,0.0,1
1,0,1,0,1,1,1,20,12,12,12,14.583333333333334,11,14,11,14.333333333333334,0
1,0,1,0,1,1,0,19,6,6,6,11.666666666666666,6,10,3,12.666666666666666,0
1,0,1,1,0,1,0,23,5,5,0,0.0,5,5,0,0.0,1
1,0,1,0,1,1,0,29,6,10,0,0.0,5,10,0,0.0,1
1,0,1,0,1,1,1,20,6,6,6,12.166666666666666,6,8,4,12.75,0
1,0,0,0,1,1,0,24,7,7,6,13.3,7,7,6,13.3,0
1,3,0,0,1,1,0,37,7,15,0,0.0,7,13,0,0.0,1
1,0,1,0,1,1,0,18,7,0,0,0.0,8,0,0,0.0,1
1,0,1,1,0,1,1,18,0,0,0,0.0,0,0,0,0.0,1
1,0,0,0,1,1,0,18,8,8,7,13.55714285714286,8,8,7,13.55714285714286,0
1,0,0,0,1,1,0,35,6,16,4,12.0,6,11,3,10.333333333333334,1
1,0,0,0,1,0,0,19,5,5,0,0.0,6,0,0,0.0,1
1,0,1,0,1,1,0,18,0,0,0,0.0,0,0,0,0.0,0
1,0,1,0,1,0,0,19,7,7,6,12.183333333333332,7,7,6,12.183333333333332,0
1,0,0,0,1,0,0,18,6,8,6,15.0,6,10,5,14.333333333333334,0
1,0,1,0,1,0,0,18,0,0,0,0.0,0,0,0,0.0,0
1,0,1,0,1,0,0,18,0,0,0,0.0,0,0,0,0.0,0
1,0,1,0,1,0,1,18,8,8,8,13.435,8,8,8,13.435,0
1,0,1,1,0,0,0,18,6,7,5,12.2,6,11,4,11.5,1
1,0,1,0,1,0,0,18,0,0,0,0.0,0,0,0,0.0,0
1,0,0,1,1,0,0,20,6,7,6,13.333333333333334,6,8,6,12.666666666666666,0
1,0,1,0,1,0,0,18,6,9,6,15.125,6,9,6,14.0,0
1,0,1,0,1,0,0,18,7,7,6,13.116666666666667,7,7,6,13.116666666666667,0
1,0,1,0,1,0,0,19,6,7,6,12.833333333333334,6,7,6,11.666666666666666,0
1,3,1,0,1,0,1,20,6,6,6,13.333333333333334,6,6,6,14.166666666666666,0
1,0,1,0,1,0,0,19,7,7,6,14.266666666666666,7,7,6,14.266666666666666,0
1,0,1,0,1,0,0,18,6,8,5,13.0,6,8,5,14.0,0
1,0,1,0,1,0,0,20,8,8,8,12.48375,8,8,8,12.48375,0
1,0,1,0,1,0,0,18,7,8,7,13.428571428571429,8,8,8,15.3125,0
2,0,0,1,0,0,0,18,6,9,3,10.666666666666666,6,12,0,0.0,1
1,0,1,0,1,0,0,18,6,8,5,15.4,6,7,5,12.2,0
1,0,1,0,1,0,0,18,7,7,6,13.45,7,7,6,13.45,0
1,0,1,0,1,0,1,18,7,7,6,12.6,7,7,6,12.6,0
1,0,1,0,1,0,0,20,7,7,7,12.485714285714286,8,12,8,12.9375,0
1,0,1,0,1,0,1,22,6,10,5,10.8,6,7,5,12.8,0
1,0,1,0,1,0,0,18,6,7,6,13.833333333333334,6,6,6,14.0,0
1,0,0,0,1,0,0,18,5,5,5,13.2,5,6,4,12.5,0
1,0,0,1,1,0,1,18,6,7,1,14.0,6,6,0,0.0,1
1,0,0,0,1,0,0,19,8,8,8,13.875,6,8,5,14.0,0
1,0,1,0,1,0,1,19,5,7,5,12.5,5,8,5,12.714285714285714,0
1,0,0,0,1,0,1,18,6,7,6,13.428571428571429,6,6,6,12.5,0
1,0,1,0,1,0,1,18,7,7,7,14.868571428571428,8,9,8,15.11111111111111,0
1,0,1,0,1,0,0,18,7,10,7,13.03,8,8,8,13.21875,0
1,0,1,0,1,0,0,19,6,7,6,14.571428571428571,6,7,6,12.333333333333334,0
1,0,1,0,1,0,0,18,6,9,5,11.0,6,9,4,11.25,0
1,3,0,0,1,0,1,25,8,8,8,13.3675,8,8,8,13.3675,0
1,0,1,0,1,0,1,19,7,7,6,12.808333333333332,8,11,7,12.825714285714286,0
1,0,1,0,1,0,0,19,6,8,6,13.0,6,9,4,12.8,0
2,0,0,0,1,0,0,18,7,7,6,13.683333333333332,7,7,6,13.683333333333332,0
1,0,0,0,1,0,0,24,6,11,5,13.0,6,12,1,12.0,1
1,0,1,0,1,0,0,21,6,8,5,12.8,6,7,5,11.2,0
1,0,1,0,1,0,1,18,6,9,6,13.571428571428571,6,6,6,12.166666666666666,0
1,0,1,0,1,0,0,18,6,6,6,13.166666666666666,6,6,6,13.166666666666666,0
2,0,0,0,1,0,1,20,6,6,6,15.0,6,6,6,14.5,0
1,0,1,0,1,0,0,19,6,6,6,12.666666666666666,6,8,5,11.4,0
1,0,1,0,1,0,1,19,6,7,6,13.857142857142858,6,7,6,13.142857142857142,1
1,0,1,0,1,0,0,30,7,7,7,14.692857142857145,8,8,8,14.9625,0
1,0,0,0,1,0,0,18,8,8,8,14.035,8,8,8,14.035,0
1,0,1,0,1,0,0,18,5,8,4,11.0,5,8,3,14.0,0
1,0,1,0,1,0,1,18,6,6,6,13.333333333333334,6,6,6,13.333333333333334,0
1,0,0,0,1,0,0,20,7,13,6,11.7725,8,9,7,12.33,0
1,0,0,0,1,0,0,19,6,0,0,0.0,6,0,0,0.0,1
1,0,1,0,1,0,0,19,6,0,0,0.0,6,12,0,0.0,1
1,0,1,0,0,0,0,19,0,0,0,0.0,0,0,0,0.0,1
